source,target
Marius - constraining randomness,Philip - get an idea
Marius - constraining randomness,Shantell - drawing with the computer
Marius - constraining randomness,Shantell - drawing with computers
Marius - constraining randomness,Shiffman - how far could we get?
Marius - code can be messy,Nervous_Jesse - understanding to control 4
Marius - code can be messy,Philip - get an idea
Marius - code can be messy,Shiffman - There's an element of surprise
Marius - Techno-rococo,Golan - easy beauty
Marius - Techno-rococo,Paola - beauty in exile
Marius - Techno-rococo,Regine - aesthetic experience
Marius - Art world gave up on beauty,Kyle_MC - beauty
Marius - Art world gave up on beauty,Golan - formalism
Marius - Art world gave up on beauty,Paola - beauty in exile
Marius - aesthetic experience,Golan_AMA - abstraction
Marius - aesthetic experience,Julia - aesthetic value
Marius - aesthetic experience,Paola - beauty in exile
Marius - aesthetic experience,Paola - Paola's Republic
Marius - aesthetic experience,Shiffman - Carl Sims
Marius - aesthetic experience,Golan - easy beauty
Marius - aesthetic experience,Nervous_Jessica - knowing it's beautiful
Marius - reach your visual cortex,Karsten - physical feedback
Marius - reach your visual cortex,Marcus - Audiovisual glue
Marius - reach your visual cortex,Shantell - Future gesture
Marius - reach your visual cortex,Shantell - drawing with noise
Marius - reach your visual cortex,Marcus - electronic music influence
Marius - reach your visual cortex,JTNimoy - Cortex
Marius - Aesthetic with no references,,Greg - object oriented ontology 1
Marius - Aesthetic with no references,,Greg - Object Oriented Ontology 2
Marius - Aesthetic with no references,,Philip - system in your head
Marius - Machines change the way we see,Golan_AMA - machines and human intelligence
Marius - Machines change the way we see,Greg - Doug Engelbart part 1
Marius - Machines change the way we see,Greg - human augmentation
Marius - Machines change the way we see,Greg - object oriented ontology 1
Marius - Machines change the way we see,Greg - Object Oriented Ontology 2
Marius - Machines change the way we see,Joel - Bicycles for the Mind
Marius - Machines change the way we see,Julian - change the way we see tech
Marius - Machines change the way we see,Julian - Critical engineering
Marius - Living in a state of newness since age 10,Theo - new media and old media,
Marius - Thoroughly enjoying it at the moment,Binx - technoutopian
Marius - Thoroughly enjoying it at the moment,Binx - changing the world
Marius - Thoroughly enjoying it at the moment,Greg - A.I.
Marius - Thoroughly enjoying it at the moment,Julia - medium of our time
Marius - Thoroughly enjoying it at the moment,Philip - young medium
Marius - Thoroughly enjoying it at the moment,Theo - newness
Marius - Marker 3,Nervous_Jessica - Design process 2
Marius - Marker 3,Nervous_Jessica - Big 3D printers Long quote
Marius - Marker 3,Nervous_Jessica - Design process
Marius - Marker 3,Nervous_Jessica - Marker 2
Marius - cross discplines,Binx - Background
Marius - cross discplines,Golan - people like myself
Marius - cross discplines,Golan - finding a community
Marius - cross discplines,Greg - Sharpening spears
Marius - cross discplines,Jer - Desire to get together
Marius - cross discplines,JTNimoy - geek culture
Marius - cross discplines,Julia - community
Marius - cross discplines,Lindsay - memes 2
Marius - cross discplines,Marcus - skating to coding
Marius - cross discplines,Marcus - community styles
Marius - cross discplines,Marcus - new tricks
Marius - cross discplines,Paola - the tribe
Marius - cross discplines,Paola - generosity
Marius - cross discplines,Sophy - Strange cultures
Marius - cross discplines,Vera - What I like about this field
Marius - I hate the word nerd,Binx - Background
Marius - I hate the word nerd,Golan - people like myself
Marius - I hate the word nerd,Golan - finding a community
Marius - I hate the word nerd,Greg - Sharpening spears
Marius - I hate the word nerd,Jer - Desire to get together
Marius - I hate the word nerd,JTNimoy - I addicted myself
Marius - I hate the word nerd,JTNimoy - geek culture
Marius - I hate the word nerd,JTNimoy - Pickle
Marius - I hate the word nerd,Julia - community
Marius - I hate the word nerd,Lindsay - memes 2
Marius - I hate the word nerd,Marcus - skating to coding
Marius - I hate the word nerd,Marcus - community styles
Marius - I hate the word nerd,Marcus - new tricks
Marius - I hate the word nerd,Paola - the tribe
Marius - I hate the word nerd,Paola - generosity
Marius - I hate the word nerd,Sophy - Strange cultures
Marius - I hate the word nerd,Vera - What I like about this field
Marius - Stylistic darwinism,Shiffman - Carl Sims
Marius - Marker 6,Kyle_CH - Modeling consciousness
Marius - We've embraced Dystopia,Julian - I love networks
Marius - We've embraced Dystopia,Kyle_MC - We don't understand the thing
Marius - We've embraced Dystopia,Julian - Ray Bradbury story
Marius - Predicting the internet,Jer - storage
Marius - Predicting the internet,JTNimoy - based on human mind
Marius - Predicting the internet,Julian - journey to the moon
Marius - Predicting the internet,Regine - imagining the future
Marius - Predicting the internet,Kyle_CH - MMORPGs
Marius - Predicting the internet,Casey - I try not to be a futurist
Marius - 3D printing,Elliot_UK - points in space
Marius - 3D printing,Nervous_Jesse - making things
Marius - 3D printing,Nervous_Jessica - Design process 2
Marius - 3D printing,Nervous_Jessica - Big 3D printers Long quote
Marius - 3D printing,Nervous_Jessica - Design process
Marius - 3D printing,Nervous_Jessica - Marker 2
Marius - Becoming mid-career,Golan - keeping you stuff working
Marius - parameter space,Golan - woah
Marius - parameter space,Golan - woah2
Marius - parameter space,Golan - would be boring
Marius - parameter space,Marcus - Sims
Marius - parameter space,Nervous_Jesse - understanding to control 4
Marius - parameter space,Shantell - luck
Marius - parameter space,Shantell - Sharing creates luck
Marius - parameter space,Casey - Ideally it goes beyond my imagination
Marius - parameter space,Shiffman - There's an element of surprise
Marius - parameter space,Marcus - lego bricks
Marius - keeping the door open,Marcus - emergence
Marius - keeping the door open,Marcus - Sims
Marius - keeping the door open,Marcus - lego bricks
Marius - keeping the door open,Casey - Ideally it goes beyond my imagination
Marius - new tools change perception,Greg - object oriented ontology 1
Marius - new tools change perception,Greg - Object Oriented Ontology 2
Marius - new tools change perception,Philip - system in your head
Marius - new tools change perception,Maeda - Design in the foreground
Marius - new tools change perception,Julia - what is it doing to us
Marius - new tools change perception,Julian - Critical engineering
Nervous_Jesse - organic process,Casey - emergence
Nervous_Jesse - organic process,Marcus - emergence
Nervous_Jesse - organic process,Marcus - Sims
Nervous_Jesse - organic process,Marcus - lego bricks
Nervous_Jesse - organic process,Marius - constraining randomness
Nervous_Jesse - organic process,Vera - Playing with a system
Nervous_Jesse - understanding to control 3,Binx - digestibility
Nervous_Jesse - understanding to control 3,Elliot_UK - limitations 2
Nervous_Jesse - understanding to control 3,JTNimoy - Unplugging
Nervous_Jesse - understanding to control 3,Elliot_UK - limitation 1
Nervous_Jesse - understanding to control 4,Golan - would be boring
Nervous_Jesse - understanding to control 4,Marius - algorithms as a parameter space
Nervous_Jesse - understanding to control 4,Marius - constraining randomness
Nervous_Jesse - understanding to control 4,Marius - code can be messy
Nervous_Jesse - understanding to control 4,Marius - parameter space
Nervous_Jesse - understanding to control 4,Philip - get an idea
Nervous_Jesse - understanding to control 4,Shiffman - There's an element of surprise
Nervous_Jesse - our explorations are random,Marcus - emergence
Nervous_Jesse - our explorations are random,Marius - gardening
Nervous_Jesse - our explorations are random,Marius - constraining randomness
Nervous_Jesse - our explorations are random,Philip - get an idea
Nervous_Jesse - Time in the universe,Shiffman - million monkeys
Nervous_Jesse - doing something new with a system,Shantell - drawing with computers
Nervous_Jesse - theoretical,Shiffman - Desire for order
Nervous_Jesse - we like things tidy,Shiffman - Desire for order
Nervous_Jesse - we like things tidy,Marius - code can be messy
Nervous_Jesse - we like things tidy,Casey - tangle
Nervous_Jesse - we like things tidy,Casey - Systems theory
Nervous_Jesse - making things,Marius - 3D printing
Nervous_Jesse - reaction lamp,Casey - emergence
Nervous_Jesse - reaction lamp,Jer - fireflies
Nervous_Jesse - reaction lamp,Nervous_Jessica - Science papers
Nervous_Jesse - reaction lamp,Nervous_Jessica - biocomputer
Nervous_Jesse - simulation,Philip - toxi's physics
Nervous_Jesse - simulation,Philip - couldn't do this with actual water
Nervous_Jesse - error,JTNimoy - Unplugging
Nervous_Jesse - Biology is messy,Shiffman - Desire for order
Nervous_Jesse - Biology is messy,Nervous_Jessica - Biology
Nervous_Jessica - MIT beginning,Shiffman - Maybe I'd like that
Nervous_Jessica - MIT beginning,Shiffman - Magnets
Nervous_Jessica - MIT beginning,Casey - Programming at 26
Nervous_Jessica - Can't draw,Golan - make a mark
Nervous_Jessica - Can't draw,Maeda - I can still draw
Nervous_Jessica - Can't draw,Shantell - drawing with the computer
Nervous_Jessica - Can't draw,Shantell - full circle
Nervous_Jessica - Can't draw,Shantell - circularity
Nervous_Jessica - Can't draw,Casey - Programming at 26
Nervous_Jessica - Can't draw,Shantell - take the line further
Nervous_Jessica - John Maeda,Casey - beginnings
Nervous_Jessica - John Maeda,Casey - Programming at 26
Nervous_Jessica - John Maeda,Golan - MIT
Nervous_Jessica - John Maeda,Golan - ACG
Nervous_Jessica - John Maeda,Golan - people at MIT
Nervous_Jessica - John Maeda,Golan - pedagogical impulse
Nervous_Jessica - John Maeda,Maeda - Processing
Nervous_Jessica - John Maeda,Shiffman - advanced environment
Nervous_Jessica - John Maeda,Maeda - Aesthetics and Computation group
Nervous_Jessica - John Maeda,Golan - ACG3
Nervous_Jessica - Design process 2,Marius - Marker 3
Nervous_Jessica - Design process 2,Marius - 3D printing
Nervous_Jessica - Big 3D printers Long quote,Marius - Marker 3
Nervous_Jessica - Big 3D printers Long quote,Marius - 3D printing
Nervous_Jessica - Biology,Nervous_Jesse - Biology is messy
Nervous_Jessica - Science papers,Nervous_Jesse - reaction lamp
Nervous_Jessica - biocomputer,Jer - Pattern
Nervous_Jessica - biocomputer,Jer - fireflies
Nervous_Jessica - biocomputer,Marcus - emergence
Nervous_Jessica - biocomputer,Marcus - Sims
Nervous_Jessica - biocomputer,Marcus - energy flow_riot
Nervous_Jessica - biocomputer,Marcus - lego bricks
Nervous_Jessica - biocomputer,Nervous_Jesse - reaction lamp
Nervous_Jessica - biocomputer,Shiffman - nature of code p.2 shorter
Nervous_Jessica - biocomputer,Nervous_Jesse - Biology is messy
Nervous_Jessica - biocomputer,Casey - emergence
Nervous_Jessica - biocomputer,Casey - synthetic biology
Nervous_Jessica - biocomputer,Casey - Craig Venter
Nervous_Jessica - biocomputer,Greg - human augmentation
Nervous_Jessica - biocomputer,Shiffman - Games
Nervous_Jessica - biocomputer,Sophy - Evolution
Nervous_Jessica - biocomputer,Shiffman - million monkeys
Nervous_Jessica - biocomputer,Casey - emergence
Nervous_Jessica - biocomputer,Casey - What is emergence?
Nervous_Jessica - biocomputer,Casey - Massive parallel systems
Nervous_Jessica - biocomputer,Casey - tangle
Nervous_Jessica - biocomputer,Casey - synthetic biology
Nervous_Jessica - biocomputer,Marcus - modeling consciousness
Nervous_Jessica - Design process,Binx - Mesh-U business
Nervous_Jessica - Design process,Marius - Marker 3
Nervous_Jessica - Design process,Marius - 3D printing
Nervous_Jessica - Marker 2,Marius - Marker 3
Nervous_Jessica - Marker 2,Marius - 3D printing
Nervous_Jessica - Growing buildings,Casey - What is emergence?
Nervous_Jessica - Growing buildings,Marius - gardening
Nervous_Jessica - knowing it's beautiful,Golan - easy beauty
Nervous_Jessica - knowing it's beautiful,Golan_AMA - abstraction
Nervous_Jessica - knowing it's beautiful,Julia - aesthetic value
Nervous_Jessica - knowing it's beautiful,Marius - aesthetic experience
Nervous_Jessica - knowing it's beautiful,Paola - beauty in exile
Nervous_Jessica - knowing it's beautiful,Paola - Paola's Republic
Nervous_Jessica - knowing it's beautiful,Shiffman - Carl Sims
Nervous_Jessica - knowing it's beautiful,Golan - audiovisual concept
Nervous_Jessica - Why is it beautiful,Regine - aesthetic experience
Paola - the tribe,Binx - Background
Paola - the tribe,Binx - there was no degree
Paola - the tribe,Golan - finding a community
Paola - the tribe,Karolina - collaboration
Paola - the tribe,Marius - cross discplines
Paola - the tribe,Jer - Desire to get together
Paola - the tribe,JTNimoy - geek culture
Paola - the tribe,Golan - people like myself
Paola - the tribe,Sophy - Strange cultures
Paola - generosity,Casey - Infrastructures should be open
Paola - generosity,Chris - ethic of sharing
Paola - generosity,Golan - Kyle
Paola - generosity,Golan - closed source mistake
Paola - generosity,Golan - limits to sharing
Paola - generosity,Jer - Making a tool
